Company Name,Board_Link,Board_Page_Content
EXTERMINATORS PLC,https://exterminators.lk/about-us/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fexterminators.lk%2Fabout-us%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
AGSTAR PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/AGST.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FAGST.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
GREENTECH ENERGY PLC,https://greentech.energy/en/management-board/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fgreentech.energy%2Fen%2Fmanagement-board%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
RADIANT GEMS INTERNATIONAL PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/RGEMN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FRGEMN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
OFFICE EQUIPMENT PLC,https://www.marketscreener.com/quote/stock/OFFICE-EQUIPMENT-PLC-20703908/company/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.marketscreener.com%2Fquote%2Fstock%2FOFFICE-EQUIPMENT-PLC-20703908%2Fcompany%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
YORK ARCADE HOLDINGS PLC,https://yorkarcadeholdings.com/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fyorkarcadeholdings.com%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
RENUKA FOODS PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/RHLN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FRHLN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
TESS AGRO PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/TESS.N0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FTESS.N0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
ANILANA HOTELS AND PROPERTIES PLC,https://www.marketscreener.com/quote/stock/ANILANA-HOTELS-AND-PROPER-20707603/company/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.marketscreener.com%2Fquote%2Fstock%2FANILANA-HOTELS-AND-PROPER-20707603%2Fcompany%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
SERENDIB ENGINEERING GROUP PLC,https://www.wsj.com/market-data/quotes/LK/XCOL/IDLN0000/company-people,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.wsj.com%2Fmarket-data%2Fquotes%2FLK%2FXCOL%2FIDLN0000%2Fcompany-people&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
KELSEY DEVELOPMENTS PLC,https://kelsey.lk/our-management/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fkelsey.lk%2Four-management%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
AITKEN SPENCE PLANTATION MANAGEMENTS PLC,https://www.aitkenspence.com/corporate-governance/board-of-directors,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.aitkenspence.com%2Fcorporate-governance%2Fboard-of-directors&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
BIMPUTH LANKA INVESTMENTS PLC,https://www.marketscreener.com/quote/stock/BIMPUTH-LANKA-INVESTMENTS-20706460/company/,"Error scraping: HTTPSConnectionPool(host='api.zenrows.com', port=443): Max retries exceeded with url: /v1/?url=https%3A%2F%2Fwww.marketscreener.com%2Fquote%2Fstock%2FBIMPUTH-LANKA-INVESTMENTS-20706460%2Fcompany%2F&apikey=ac4a623d6652bde68c4e021e607f3e0d814e0516 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1000)')))"
